time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2017-11-27T00:04:32Z,161,0,0,0,0,0,11773644,1467,8627755,0,0,0,0,0,0,2278,0,0,0,0,0,0,0,428,11,0,85,1,7,1477,0,0,0,0,0, ,0,0,0,0,0,0,2272,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,59373648,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,2180,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:05:32Z,161,0,0,0,0,0,11780228,1467,8634339,0,0,0,0,0,0,2627,0,0,0,0,0,0,0,429,11,0,85,1,7,1619,0,0,0,0,0, ,0,0,0,0,0,0,2627,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,49132040,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2588,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:06:32Z,161,0,0,0,0,0,11734300,1467,8588411,0,0,0,0,0,0,3063,0,0,0,0,0,0,0,427,11,0,83,1,7,2250,0,0,0,0,0, ,0,0,0,0,0,0,3054,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,64100128,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,2989,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:07:32Z,161,0,0,0,0,0,11752388,1467,8606499,0,0,0,0,0,0,2418,0,0,0,0,0,0,0,429,11,0,82,1,7,1381,0,0,0,0,0, ,0,0,0,0,0,0,2417,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,55066624,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2331,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:08:32Z,161,0,0,0,0,0,11767836,1467,8621947,0,0,0,0,0,0,2145,0,0,0,0,0,0,0,430,11,0,82,1,7,1153,0,0,0,0,0, ,0,0,0,0,0,0,2145,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,64472464,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2045,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:09:32Z,161,0,0,0,0,0,11804140,1467,8658251,0,0,0,0,0,0,3121,0,0,0,0,0,0,0,432,11,0,82,1,7,1731,0,0,0,0,0, ,0,0,0,0,0,0,3121,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,64903112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2984,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:10:32Z,161,0,0,0,0,0,11802492,1467,8656603,0,0,0,0,0,0,2450,0,0,0,0,0,0,0,433,11,0,81,1,7,1573,0,0,0,0,0, ,0,0,0,0,0,0,2447,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,58749512,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,2404,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:11:32Z,161,0,0,0,0,0,11777108,1467,8631219,0,0,0,0,0,0,3374,0,0,0,0,0,0,0,431,11,0,79,1,7,2211,0,0,0,0,0, ,0,0,0,0,0,0,3367,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,69288864,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,3219,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:12:32Z,161,0,0,0,0,0,11780140,1467,8634251,0,0,0,0,0,0,2544,0,0,0,0,0,0,0,431,11,0,79,1,7,1526,0,0,0,0,0, ,0,0,0,0,0,0,2543,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,62870936,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,2458,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:13:32Z,161,0,0,0,0,0,11822300,1467,8676411,0,0,0,0,0,0,4043,0,0,0,0,0,0,0,436,11,0,78,1,7,2388,0,0,0,0,0, ,0,0,0,0,0,0,4040,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,52100784,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,3826,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:14:32Z,161,0,0,0,0,0,11841444,1467,8695555,0,0,0,0,0,0,3636,0,0,0,0,0,0,0,437,11,0,77,1,7,2248,0,0,0,0,0, ,0,0,0,0,0,0,3633,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,65043136,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,3482,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:15:32Z,161,0,0,0,0,0,11942988,1467,8797099,0,0,0,0,0,0,4500,0,0,0,0,0,0,0,445,11,0,77,1,7,2262,0,0,0,0,0, ,0,0,0,0,0,0,4500,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,71850552,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4148,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:16:32Z,161,0,0,0,0,0,11967708,1467,8821819,0,0,0,0,0,0,3875,0,0,0,0,0,0,0,446,11,0,75,1,7,2189,0,0,0,0,0, ,0,0,0,0,0,0,3869,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,69135864,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,3559,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:17:32Z,161,0,0,0,0,0,11982860,1467,8836971,0,0,0,0,0,0,3363,0,0,0,0,0,0,0,448,11,0,75,1,7,2097,0,0,0,0,0, ,0,0,0,0,0,0,3362,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,58621240,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,3262,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:18:32Z,161,0,0,0,0,0,11990724,1467,8844835,0,0,0,0,0,0,3355,0,0,0,0,0,0,0,450,11,0,73,1,7,2138,0,0,0,0,0, ,0,0,0,0,0,0,3351,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,60493880,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,3155,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:19:32Z,161,0,0,0,0,0,11973356,1467,8827467,0,0,0,0,0,0,2864,0,0,0,0,0,0,0,449,10,0,71,1,7,1882,0,0,0,0,0, ,0,0,0,0,0,0,2864,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,73223568,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,2819,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:20:32Z,161,0,0,0,0,0,11981908,1467,8836019,0,0,0,0,0,0,2887,0,0,0,0,0,0,0,449,10,0,71,1,7,1745,0,0,0,0,0, ,0,0,0,0,0,0,2887,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,63034392,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:21:32Z,161,0,0,0,0,0,12010484,1467,8864595,0,0,0,0,0,0,2608,0,0,0,0,0,0,0,451,10,0,71,1,7,1390,0,0,0,0,0, ,0,0,0,0,0,0,2608,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,75872936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:22:32Z,161,0,0,0,0,0,12027740,1467,8881851,0,0,0,0,0,0,2831,0,0,0,0,0,0,0,452,10,0,70,1,7,1612,0,0,0,0,0, ,0,0,0,0,0,0,2828,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,68922616,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,2660,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:23:32Z,161,0,0,0,0,0,12010220,1467,8864331,0,0,0,0,0,0,2305,0,0,0,0,0,0,0,451,10,0,68,1,7,1488,0,0,0,0,0, ,0,0,0,0,0,0,2299,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,76033216,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,2206,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:24:32Z,161,0,0,0,0,0,11994420,1467,8848531,0,0,0,0,0,0,2344,0,0,0,0,0,0,0,450,10,0,67,1,7,1541,0,0,0,0,0, ,0,0,0,0,0,0,2340,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,64546840,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,2266,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:25:32Z,161,0,0,0,0,0,11982556,1467,8836667,0,0,0,0,0,0,2904,0,0,0,0,0,0,0,449,10,0,66,1,7,1884,0,0,0,0,0, ,0,0,0,0,0,0,2901,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,63488104,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,2858,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:26:32Z,161,0,0,0,0,0,11978260,1467,8832371,0,0,0,0,0,0,2733,0,0,0,0,0,0,0,449,10,0,66,1,7,1700,0,0,0,0,0, ,0,0,0,0,0,0,2732,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,76620200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,2652,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:27:32Z,161,0,0,0,0,0,11975372,1467,8829483,0,0,0,0,0,0,2297,0,0,0,0,0,0,0,449,10,0,65,1,7,1498,0,0,0,0,0, ,0,0,0,0,0,0,2294,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,66135856,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,2237,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:28:32Z,161,0,0,0,0,0,11952612,1467,8806723,0,0,0,0,0,0,2966,0,0,0,0,0,0,0,447,10,0,63,1,7,1985,0,0,0,0,0, ,0,0,0,0,0,0,2960,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,71043672,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,2878,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:29:32Z,161,0,0,0,0,0,11950260,1467,8804371,0,0,0,0,0,0,3074,0,0,0,0,0,0,0,448,10,0,63,1,7,2008,0,0,0,0,0, ,0,0,0,0,0,0,3073,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,65952992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,3033,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:30:32Z,161,0,0,0,0,0,11941188,1467,8795299,0,0,0,0,0,0,1882,0,0,0,0,0,0,0,447,10,0,62,1,7,1230,0,0,0,0,0, ,0,0,0,0,0,0,1879,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,80427176,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,1845,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:31:32Z,161,0,0,0,0,0,11967540,1467,8821651,0,0,0,0,0,0,3032,0,0,0,0,0,0,0,449,10,0,62,1,7,1719,0,0,0,0,0, ,0,0,0,0,0,0,3032,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,82755200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2910,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:32:32Z,161,0,0,0,0,0,11974492,1467,8828603,0,0,0,0,0,0,2941,0,0,0,0,0,0,0,451,10,0,61,1,7,1845,0,0,0,0,0, ,0,0,0,0,0,0,2938,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,70150840,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,2857,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:33:32Z,161,0,0,0,0,0,11935204,1467,8789315,0,0,0,0,0,0,3319,0,0,0,0,0,0,0,449,10,0,58,1,7,2321,0,0,0,0,0, ,0,0,0,0,0,0,3307,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,73275456,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,3180,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
